entry_time,exit_time,type,entry_price,exit_price,sl,tp,lot_size,pips,profit,balance,reason,bars_held,conditions,has_order_block
2025-06-04 13:05:00,2025-06-04 14:10:00,SELL,3360.615,3366.8434799999995,3366.8434799999995,3341.9295600000005,0.11,-6228.479999999763,-68.5132799999974,7019.229233428854,Stop Loss,13,2,True
2025-06-04 14:20:00,2025-06-04 14:30:00,SELL,3366.587,3373.733,3373.733,3345.1489999999994,0.1,-7146.0000000001855,-71.46000000000186,6947.769233428852,Stop Loss,2,2,False
2025-06-04 14:30:00,2025-06-05 15:15:00,BUY,3372.865,3360.942693,3360.942693,3408.6319209999992,0.06,-11922.306999999819,-71.53384199999891,6876.235391428853,Stop Loss,285,2,True
2025-06-05 15:20:00,2025-06-05 15:30:00,BUY,3363.954,3353.6793214285717,3353.6793214285717,3394.7780357142856,0.07,-10274.678571428467,-71.92274999999927,6804.3126414288545,Stop Loss,2,2,False
2025-06-05 16:00:00,2025-06-06 05:00:00,BUY,3345.056,3375.123714285715,3335.0334285714284,3375.123714285715,0.07,30067.71428571483,210.47400000000383,7014.786641428858,Take Profit,144,2,False
2025-06-06 05:05:00,2025-06-06 05:20:00,BUY,3374.567,3368.654973,3368.654973,3392.3030809999996,0.12,-5912.026999999853,-70.94432399999823,6943.84231742886,Stop Loss,3,2,True
2025-06-06 05:20:00,2025-06-06 06:45:00,BUY,3369.023,3356.935704,3356.935704,3405.2848880000006,0.06,-12087.296000000151,-72.52377600000091,6871.318541428859,Stop Loss,17,2,True
2025-06-06 06:50:00,2025-06-06 07:45:00,BUY,3360.792,3355.979661,3355.979661,3375.229017,0.14,-4812.339000000065,-67.37274600000092,6803.945795428858,Stop Loss,11,3,True
2025-06-06 07:55:00,2025-06-06 09:45:00,BUY,3359.374,3353.629014,3353.629014,3376.608957999999,0.12,-5744.985999999699,-68.93983199999639,6735.005963428862,Stop Loss,22,3,True
2025-06-06 09:50:00,2025-06-06 12:30:00,BUY,3355.997,3349.473174,3349.473174,3375.568477999999,0.1,-6523.825999999644,-65.23825999999644,6669.767703428865,Stop Loss,32,4,True
2025-06-06 12:35:00,2025-06-06 12:45:00,SELL,3350.617,3357.225785714286,3357.225785714286,3330.790642857143,0.1,-6608.785714285659,-66.08785714285659,6603.679846286009,Stop Loss,2,2,False
2025-06-06 12:45:00,2025-06-06 13:00:00,BUY,3358.959,3351.09,3351.09,3382.565999999999,0.08,-7868.999999999687,-62.9519999999975,6540.727846286011,Stop Loss,3,2,False
2025-06-06 13:05:00,2025-06-06 14:10:00,SELL,3355.329,3333.9777390000013,3362.446087,3333.9777390000013,0.09,21351.260999998885,192.16134899998997,6732.889195286001,Take Profit,13,2,True
2025-06-06 14:25:00,2025-06-06 19:30:00,BUY,3324.153,3313.4531785714285,3313.4531785714285,3356.252464285714,0.06,-10699.82142857134,-64.19892857142804,6668.690266714573,Stop Loss,61,2,False
2025-06-06 19:35:00,2025-06-06 20:00:00,BUY,3314.538,3311.2005,3311.2005,3324.5505000000003,0.2,-3337.500000000091,-66.75000000000182,6601.940266714571,Stop Loss,5,2,False
2025-06-06 20:05:00,2025-06-08 22:05:00,SELL,3307.833,3317.5322179999994,3317.5322179999994,3278.735346000002,0.07,-9699.217999999291,-67.89452599999504,6534.045740714577,Stop Loss,11,2,True
2025-06-08 22:05:00,2025-06-09 07:20:00,SELL,3318.159,3327.768444,3327.768444,3289.330668000001,0.07,-9609.443999999712,-67.26610799999798,6466.779632714579,Stop Loss,111,2,True
